"id","properties_stop_name","lat","lng","kod_zsj_d"
"5522","Libuš","50.007870000000004","14.463","1283920"
"5528","Hředle","50.18784","13.747420000000002","0489410"
"5530","Hředle,pod Džbánem","50.193709999999996","13.746139999999999","0489410"
"5532","Třeboc,Džbán","50.2046","13.747029999999999","1701510"
"5534","Třeboc,Obchod","50.212759999999996","13.7543","1701510"
"5536","Třeboc","50.214940000000006","13.751","1701510"
"5538","Ročov,Třebocká","50.2502","13.7686","1402520"
"554","V Remízku","50.02615","14.36858","1505840"
"5540","Ročov","50.25227","13.77278","1402520"
"5542","Nové náměstí","50.0311","14.59935","1734280"
"5549","Doksy,Rozcestí","50.12981","14.042720000000001","3264020"
"5552","Mutějovice,Na Příči","50.19648","13.709570000000001","1004210"
"5553","Mutějovice","50.19396","13.708070000000001","1004210"
"5554","Mutějovice,Škola","50.19376","13.70595","1004210"
"5555","Neratovice,Lobkovice,V Lukách","50.24899","14.53619","1036670"
"5556","Neratovice,Lobkovice,Statek","50.25185","14.53895","1036670"
"5557","Neratovice,Lobkovice,Obchodní akademie SOVA","50.25347","14.53091","1036670"
"5558","Neratovice,Kostomlatského","50.26133","14.525039999999999","1035600"
"5559","Benátky n.Jiz.,Aut.st.","50.28586","14.828029999999998","0021270"
"556","Grussova","50.03455","14.370460000000001","3164910"
"5561","Lihovar","50.04865","14.410839999999999","1291010"
"5570","Brodce,sokolovna","50.328","14.86576","0126880"
"5572","Mladá Boleslav,Bezděčín","50.38655","14.89877","0965710"
"5574","Mladá Boleslav,Na Hejtmánce","50.40182","14.903839999999999","0965120"
"5576","Mladá Boleslav,Podolec","50.40851","14.903360000000001","0965120"
"5578","Mladá Boleslav,Viničná","50.40985","14.91961","0964910"
"5579","Mladá Boleslav,U Sportu","50.41298","14.90978","0964910"
"558","Breitcetlova","50.10606","14.574910000000001","3064870"
"5581","Jakobiho","50.03308","14.55935","1326080"
"5585","Lišany,u rybníka","50.14782","13.7417","0849210"
"5587","Mladá Boleslav,Jaselská VZP","50.41428","14.907520000000002","0963000"
"5588","Lipanská","50.08392","14.453710000000001","1273880"
"5590","Bílý Beránek","50.06112","14.310270000000001","1555270"
"5594","Lipany","49.99942","14.61776","0686080"
"5596","Škola Lipence","49.960679999999996","14.3561","0839680"
"5598","Lipnická","50.11311","14.560170000000001","1312110"
"560","Dyrinka","50.10765","14.37447","1292750"
"5600","Lísek","50.04262","14.45633","1275910"
"5602","Litochlebské náměstí","50.0315","14.50542","3159580"
"5608","Katovická","50.13213","14.4279","1305320"
"5610","Lohenická","50.14955","14.58782","1823710"
"5614","Lochkov","50.003190000000004","14.352570000000002","0864280"
"5618","Multiaréna Praha","50.1031","14.49335","1313000"
"562","Bucharova","50.05382","14.337589999999999","3168490"
"5622","Lomnická","50.08752","14.56355","1317250"
"5624","Biskupcova","50.08854","14.46879","1274180"
"5628","Lotyšská","50.10349","14.394910000000001","1295180"
"5634","Poliklinika Prosek","50.128240000000005","14.49257","1314070"
"5636","Lysolaje","50.12693","14.36675","1299330"
"564","Pod Chodovem","50.035540000000005","14.493689999999999","1282100"
"5641","Metodějova","50.02616","14.52144","3060700"
"5643","Jana Masaryka","50.07351","14.440679999999999","1271670"
"5645","Malá Chuchle","50.024809999999995","14.39448","1291860"
"5649","Archeologická","50.04357","14.336879999999999","3168310"
"5651","Malešická","50.08628","14.482000000000001","3157610"
"5653","Malešická továrna","50.0773","14.52428","1325010"
"5659","Malešické náměstí","50.08463","14.51038","1324540"
"5662","Blatnická","50.0643","14.2705","1932590"
"5670","Malostranská","50.09172","14.40921","1271410"
"568","Městský archiv","50.04108","14.49525","1282100"
"5680","Malostranské náměstí","50.08798","14.404329999999998","1270940"
"5684","Malovanka","50.085370000000005","14.38318","1293130"
"5689","Malvazinky","50.06497","14.3883","1286780"
"569","U Drahaně","50.13537","14.416160000000001","1305410"
"5692","Malý Břevnov","50.07591","14.33124","1296310"
"5698","Maniny","50.10335","14.45266","1302730"
"5700","Marjánka","50.084540000000004","14.3759","1295930"
"5702","Průmstav","50.04704","14.57518","1325600"
"5706","Obchodní centrum Čakovice","50.14965","14.50765","1314660"
"571","Bohnické údolí","50.13572","14.41203","1305590"
"5711","Sídliště Písnice","50.000609999999995","14.46649","3161640"
"5716","Blatov","50.078590000000005","14.64618","1737710"
"5718","Dolní Šárka","50.11555","14.37425","1294530"
"5720","Krakov","50.12769","14.4168","3063470"
"5722","Naskové","50.063359999999996","14.360870000000002","1287590"
"5724","Mezi Hřbitovy","50.08166","14.471739999999999","1274930"
"5726","Měděnecká","50.14968","14.44885","1305910"
"5728","Měchenická","50.04996","14.48885","1282010"
"573","Horoměřice","50.13177","14.339129999999999","0447760"
"5730","Michelská","50.05507","14.453829999999998","1279650"
"5734","U Labutě","50.03614","14.45612","1276550"
"5736","Ústavy Akademie věd","50.01793","14.46695","1283680"
"5738","Mikulova","50.03185","14.514660000000001","3060960"
"5740","Bohdalec","50.06055","14.4695","1321950"
"5742","Maškův mlýn","49.99885","14.3185","3166790"
"5744","Mokrá","50.03355","14.50424","1282280"
"5746","Křeslice","50.023379999999996","14.5652","0760740"
"5748","Reinerova","50.07484","14.3103","1296580"
"575","Horoměřice,V Lipkách","50.13588","14.33635","0447760"
"5750","Miškovice","50.15602","14.542","1315550"
"5760","Pankrác","50.05103","14.43968","1279060"
"5761","ul. Na Pankráci, BUS Zelený pruh","50.050990000000006","14.4399","1279060"
"5762","ul. Hvězdova, BUS Krč","50.051359999999995","14.43961","1279060"
"5763","ul. Na Strži, Hotel Panorama","50.05059","14.439979999999998","1279060"
"5764","Arkády","50.05089","14.43922","1279060"
"577","Únětice,Na Parcelách","50.14869","14.35568","1744160"
"5771","Modrá škola","50.03197","14.52315","3060530"
"5774","Pobřežní cesta","50.034209999999995","14.40745","1281120"
"5778","Nádraží Modřany","50.00233","14.4028","1285970"
"5782","Praha-Modřany zast.","50.00394","14.403089999999999","1285970"
"5786","Průmyslová","50.07241","14.535470000000002","3183290"
"579","Únětice,Obecní úřad","50.15035","14.3549","1744160"
"5790","Staré Bohnice","50.13367","14.415729999999998","1305590"
"5793","Vršovické náměstí","50.06916","14.454220000000001","1322410"
"5795","Most Závodu míru","49.97268","14.39511","1917360"
"5799","Motol","50.06767","14.336520000000002","3164580"
"5805","Krematorium Motol","50.06623","14.32646","1289370"
"581","Hlušičkova","50.064009999999996","14.316410000000001","1296660"
"5811","U Waltrovky","50.05865","14.371379999999998","1286600"
"5815","V Sedlci","50.12825","14.394639999999999","1300360"
"5817","Murmanská","50.07307","14.480720000000002","1323490"
"5819","Radonická","50.15483","14.5384","1315550"
"5823","Bojasova","50.13259","14.46246","3063800"
"5825","Břetislavka","50.12325","14.389529999999999","1294610"
"5829","Kbelský pivovar","50.130390000000006","14.54742","1316440"
"5832","Mutějovice,Perun","50.2102","13.71459","1004210"
"5834","Mutějovice,Lhota p.Džbánem,hřbitov","50.218270000000004","13.72137","1004120"
"5836","Mutějovice,Lhota p.Džbánem","50.218070000000004","13.731770000000001","1004120"
"5837","Kroučová,křiž.","50.20642","13.785060000000001","0750600"
"5839","Kroučová","50.20697","13.78306","0750600"
"5841","Kroučová,ObÚ","50.20941","13.78692","0750600"
"5843","Pochvalov","50.22695","13.79362","1249580"
"5871","Muzeum","50.07986","14.431379999999999","1270600"
"5873","E8 linka A, E8 line A","50.079229999999995","14.432020000000001","1270780"
"5876","E8 linka C, E8 line C","50.08064","14.431560000000001","1270510"
"5893","Nové Strašecí,rozc.Třtice","50.165620000000004","13.8777","1002420"
"5895","Tuchlovice,Srby","50.14355","14.01945","1529940"
"5897","Kamenné Žehrovice,Vaňkovka","50.13663","14.03219","0628390"
"5899","Velká Buková","50.03459","13.84304","1782500"
"59","Na Křečku","50.04397","14.567","1325940"
"5900","Velká Buková,Malá Buková,odb.","50.03817","13.811879999999999","1782500"
"5902","Velká Buková,Kalubice,rozc.","50.044109999999996","13.838420000000001","1782500"
"5904","Městečko,Pařeziny","50.08495","13.87848","0933270"
"5906","Myslíkova","50.07817","14.41905","1273290"
"5908","Městečko,Požáry","50.07091","13.895760000000001","0933270"
"5910","Křivoklát,Amalín","50.03668","13.88282","0763760"
"5911","Branov","50.01231","13.84363","0094580"
"5912","Branov,pod ohradou","50.009479999999996","13.845629999999998","0094580"
"5913","Branov,háj.","50.0031","13.854479999999999","0094580"
"5915","Karlova Ves,hřbitov","49.99208","13.86091","0094580"
"5917","Karlova Ves","49.98823","13.86227","0633120"
"5919","Roztoky,Chaloupky","50.02215","13.8676","1425570"
"5920","Roztoky,most","50.02843","13.865670000000001","1425570"
"5922","Roztoky,U Eremita","50.01748","13.86255","1425570"
"5924","Na Blanici","50.037009999999995","14.583229999999999","3065840"
"5928","Křivoklát,škola","50.03106","13.86611","0763920"
"5930","Dobrovice,Švermovy sady","50.368840000000006","14.95694","0274720"
"5932","Vinařice,Vrbičky","50.36834","14.950389999999999","1822900"
"5934","Vinařice,u kovárny","50.373509999999996","14.952639999999999","1822900"
"5936","Dobrovice,Chloumek","50.3832","14.9303","0513730"
"5937","Na Groši","50.05297","14.524020000000002","1318490"
"5941","Na Homoli","50.07631","14.53041","1325010"
"5947","Výstaviště Letňany","50.12867","14.51165","1311720"
"5951","Mladá Boleslav,Česana","50.41235","14.90104","0965550"
"5952","Na Hřebenech","50.05182","14.42845","1279140"
"5954","Benešov,Čechova","49.78565","14.689520000000002","0021940"
"5956","Benešov,Pivovar","49.78035","14.69159","0022320"
"5958","Libošovická","50.1109","14.5999","0437880"
"5960","Ješetice,Radíč","49.58565","14.592189999999999","0591450"
"5961","Louňovice p.Blaníkem","49.63763","14.847629999999999","0873780"
"5962","Louňovice p.Blaníkem,Olešná","49.65833","14.868929999999999","0873780"
"5964","Louňovice p.Blaníkem,rozc.Světlá","49.64805","14.857370000000001","0873780"
"5966","Zvěstov,rozc.Vlastišov","49.64745","14.8223","0834530"
"5968","Třebešovská","50.11562","14.62592","0437700"
"597","Stodůlky","50.0467","14.30654","3062400"
"5970","Na Košíku","50.047129999999996","14.514970000000002","1320630"
"5972","Na Pískách","50.09896","14.36969","1292830"
"5974","Kotevní","50.06564","14.41254","3059010"
"5975","Zdiby,Přemyšlení,V Remízkách","50.1726","14.425310000000001","1924060"
"5977","Velké Přílepy,Roztocká","50.15744","14.32075","1793610"
"5979","Dobrovíz,Komerční zóna","50.1078","14.21439","0274810"
"598","BUS, Západní město","50.04667","14.30747","3062400"
"5981","Dobrovíz-Amazon","50.10747","14.21405","0274810"
"5982","Polešovická","50.07906","14.65409","1737710"
"5984","Pilovská","50.081920000000004","14.64877","1737710"
"5986","Netušilská","50.08279","14.64516","1737710"
"5987","Nepasické náměstí","50.103770000000004","14.65877","0654470"
"5988","U Radiály","50.07563","14.55362","1325190"
"599","BUS Velká Ohrada, Luka","50.04653","14.30756","3062400"
"5990","Doksy,Most","50.11663","14.03956","0281930"
"5991","Do Rybníčků","50.14965","14.4452","1305910"
"5992","Družec,Náměstí","50.10298","14.0458","0327190"
"5994","Družec,Most","50.10422","14.050070000000002","0327190"
"5996","Družec,U Rybníka","50.10807","14.052570000000001","0327190"
"5998","Družec,Nový Mlýn","50.09345","14.038129999999999","0327190"
"6","Pha-Vršovice depo","50.05819","14.45881","1322090"
"600","BUS Řepy, Nádraží Veleslavín","50.04656","14.308060000000001","3168570"
"6000","Družec,Na Rybárně","50.08871","14.03374","0327190"
"6002","Sibřina,Říčanská","50.05402","14.66831","1477610"
"6004","Černošice,Javorová","49.94466","14.312529999999999","0203970"
"6005","Voznice,Chouzavá","49.83596","14.22429","3212310"
"6006","Hostouň,Na Pohoří","50.114340000000006","14.20205","0459260"
"6008","Na Pramenech","50.14861","14.49704","1308340"
"601","BUS, Sídliště Stodůlky","50.04696","14.30819","3168570"
"6010","Sulice,Nechánice","49.915440000000004","14.538889999999999","1594250"
"6011","Milovice,Tyršova","50.22968","14.86401","3185070"
"6013","Záboří nad Labem","50.030770000000004","15.34869","1893410"
"6014","Poděbrady,Oáza","50.1334","15.09994","0666720"
"6015","Úvaly,U Mlýna","50.07634","14.723679999999998","1757310"
"6016","Jeneč,Komerční zóna","50.0926","14.20624","0582620"
"6018","Poliklinika Čumpelíkova","50.12696","14.46057","1304430"
"6020","Kobyliská střelnice","50.13091","14.460870000000002","3063630"
"6022","Na Lysinách","50.02231","14.41244","1278500"
"6024","Domov seniorů Ďáblice","50.135459999999995","14.474120000000001","3063800"
"6026","Úherce","50.29805","13.950610000000001","1175790"
"6028","Za Novákovou zahradou","50.12406","14.576720000000002","1461370"
"603","Západní město, Britská čtvrť","50.04658","14.30507","3062400"
"6031","Milíčov","50.02697","14.53067","3060610"
"6032","Tismice,Na Kopečku","50.060759999999995","14.828870000000002","1671770"
"6034","Voňkova","50.098859999999995","14.66726","0654470"
"6036","Všestarská","50.10045","14.66262","0654470"
"6038","Milovice,5.května","50.22484","14.890839999999999","0951920"
"6040","Hostivice-Sadová","50.075109999999995","14.266779999999999","0458371"
"6041","Na Míčánkách","50.07125","14.464839999999999","1322920"
"6043","Chýně,Nádraží","50.05907","14.2127","0554680"
"6046","Jinočany","50.02899","14.262739999999999","0607470"
"6047","Rudná zastávka","50.0352","14.2357","1433160"
"6048","Libušín,Náměstí","50.16888","14.05703","0835850"
"6052","Kouřim,Žel.st.","50.00462","14.9858","0712180"
"6055","Polerady nad Labem","50.2048","14.60997","1252110"
"6056","Na Mlýnku","50.11193","14.373320000000001","1294530"
"6058","Netřeba","50.26008","14.42229","1040010"
"6059","Samechov","49.88613","14.83516","3263210"
"6061","Vinařice,Důl Mayrau","50.16516","14.08504","1822570"
"6064","Plužiny","49.87859","14.87541","1461880"
"6065","Velké Popovice,Řepčice","49.90278","14.6219","1793370"
"6066","Kunice,Vidovice","49.923809999999996","14.667810000000001","0772410"
"6068","Černošice,Kladenská","49.9538","14.31959","0203890"
"6070","Pod Dálnicí","50.04518","14.46125","1277520"
"6073","Veleliby","50.21458","15.02353","0339100"
"6074","Jíkev,žel.zast.","50.23966","15.05207","0058430"
"6076","Jíkev","50.23915","15.051820000000001","0058430"
"6077","Křinec","50.26605","15.14359","0763090"
"6078","Rožďalovice,žel.st.","50.30076","15.18026","1426890"
"6079","Rožďalovice","50.29918","15.18034","1426890"
"6080","Kolín dílny","50.01149","15.23419","0683650"
"6081","Starý Kolín","50.011070000000004","15.29636","3221210"
"6082","Pohoří,Pohorka","49.89745","14.532879999999999","1249070"
"6084","Bubovice,Višňovka","49.97463","14.16346","0151300"
"6085","Na Padesátníku","50.10222","14.28945","1298280"
"6089","K Zelenči","50.123290000000004","14.623970000000002","3249060"
"6090","Krňovická","50.101929999999996","14.659070000000002","0654470"
"6091","Bukovinská","50.144090000000006","14.576720000000002","1823710"
"6095","Jirny,Kulturní dům","50.1181","14.696029999999999","0609250"
"6096","Wagnerova","50.03603","14.5273","1282360"
"6098","Modletice,Doubravice","49.97185","14.606879999999999","3246710"
"61","Lahovská","49.99146","14.365620000000002","1386220"
"6100","Vestec,Obchodní centrum","49.98403","14.495239999999999","1810210"
"6102","Vestec,BIOCEV","49.98349","14.48804","1810210"
"6104","Čelákovice,Toušeňská","50.15596","14.74415","0192830"
"6106","Nad Pahorkem","50.04286","14.487779999999999","1279900"
"6107","Podlužanská","50.07985","14.64931","1737710"
"6109","Tuchoměřice,U Hřiště","50.13384","14.2838","1713440"
"6111","Krhanice,Škola","49.85267","14.559389999999999","0743652"
"6113","Čachovice,Žel.st.","50.27252","14.94788","0181980"
"6116","Chýně jih","50.05151","14.22122","1433160"
"6117","Ovčáry","50.25179","14.613079999999998","1171110"
"6119","Nedomice,Škola","50.25708","14.615839999999999","1171020"
"612","Zličín","50.053259999999995","14.2911","3169380"
"6123","Úholičky,Na Habří","50.1582","14.33515","1732310"
"6124","Na Palouku","50.08033","14.48865","1324110"
"6126","Kralupy n.Vlt.,Gymnázium","50.2401","14.299710000000001","3193410"
"6128","Obchodní centrum Zličín","50.04955","14.29667","3169030"
"6130","Ratenice","50.09192","15.05899","1397420"
"6132","Kladno,Seifertova","50.16361","14.096910000000001","1645420"
"6134","Roztoky,Masarykova","50.16533","14.38688","3079040"
"6135","Roztoky,Bělina","50.15547","14.396170000000001","1425060"
"6136","Peruc","50.34194","13.96076","1195210"
"6138","Svojšice,Nová Ves III","49.99001","15.034510000000001","1612760"
"6139","Bratronice,Dolní Bezděkov","50.08453","14.03519","0286810"
"6141","Bratronice,Mostecký Mlýn odbočka","50.08043","14.03411","0286810"
"6143","Na Parcelách","50.1105","14.3356","1298790"
"6147","Jíloviště,U Mostu","49.92577","14.3384","0601780"
"6149","Poděbrady,Škola","50.14477","15.114270000000001","1235010"
"6152","Běloky","50.1323","14.220870000000001","0019960"
"6154","Tuchoměřice,Statenická","50.13238","14.2845","1713440"
"6156","Přerubenice","50.217259999999996","13.84206","1350540"
"6158","Plaňany,Náměstí","50.05085","15.02941","1213800"
"6160","Bratronice,Mostecký Mlýn","50.07333","14.042489999999999","0096100"
"6162","Na Pastvinách","50.10098","14.344570000000001","1294110"
"6164","Bratronice,Křižovatka","50.068940000000005","14.01919","0096100"
"6166","Bratronice","50.068000000000005","14.015329999999999","0096100"
"6169","Kralupy n.Vlt.,Zeměchy","50.22992","14.267270000000002","1927910"
"6170","Kralupy n.Vlt.,Mikovice,Rozc.0.5","50.23291","14.2807","3073190"
"6172","Kralupy n.Vlt.,Růžové údolí","50.23433","14.285979999999999","3073190"
"6174","Kralupy n.Vlt.,Lidové nám.","50.23684","14.29083","3073190"
"6176","Kralupy n.Vlt.,ČSAD","50.241240000000005","14.297479999999998","0727290"
"6178","Kralupy n.Vlt.,OSP","50.24094","14.30398","0727290"
"6180","Kralupy n.Vlt.,Mikovice","50.2307","14.29006","0727450"
"6182","Na Plácku","49.9659","14.39435","1917360"
"6184","Kralupy n.Vlt.,Modrá hvězda","50.22781","14.2968","0727530"
"6186","Kralupy n.Vlt.,Na Krétě","50.2328","14.2915","0727450"
"6188","Kralupy n.Vlt.,ÚNZ","50.238820000000004","14.3067","0727610"
"6191","Kralupy n.Vlt.,U Jízku","50.23957","14.303720000000002","0727610"
"6193","Kralupy n.Vlt.,V Zátiší","50.238859999999995","14.30429","0727610"
"6195","Kralupy n.Vlt.,U Čejků","50.24671","14.314910000000001","3010190"
"6197","Kralupy n.Vlt.,Lobeč","50.24556","14.30153","0728510"
"6199","Kralupy n.Vlt.,V Luhu","50.24454","14.307229999999999","0729150"
"62","Nad Dvorem","50.009640000000005","14.63347","0685940"
"6200","Jemnická","50.04947","14.45892","1277520"
"6202","Kralupy n.Vlt.,U Cukrovaru","50.2425","14.3094","0727110"
"6203","Kralupy n.Vlt.,Třebízského-věžáky","50.24597","14.31635","0728770"
"6205","Kralupy n.Vlt.,Třebízského-škola","50.244040000000005","14.32006","0728770"
"6207","Kralupy n.Vlt.,Dýhárna","50.24078","14.328289999999999","3193840"
"6209","Kralupy n.Vlt.,HELP-Trans","50.24711","14.326279999999999","0728850"
"6211","Kralupy n.Vlt.,U Železničních domů","50.2487","14.31055","3010190"
"6213","Kralupy n.Vlt.,Revoluční","50.25169","14.31122","0728690"
"6215","Kralupy n.Vlt.,Koupaliště","50.25385","14.30831","0728690"
"6216","Kralupy n.Vlt.,U Parku","50.25223","14.30879","0728690"
"6217","Kralupy n.Vlt.,Masarykova","50.2501","14.31316","3010190"
"6219","Betáň","50.00718","14.47962","1283410"
"6221","Nad Rybníkem","50.087309999999995","14.586129999999999","0299630"
"6222","Nelahozeves,Lešany,Rozc.","50.256820000000005","14.29698","1027840"
"6224","Nelahozeves,Lešany","50.25618","14.2853","1027840"
"6227","Nelahozeves,U Nadjezdu","50.26713","14.30282","1027920"
"6229","Nelahozeves,Tukové záv.","50.275909999999996","14.30949","1027920"
"6231","Nelahozeves,U Kaštanu","50.2809","14.314770000000001","1027920"
"6233","Nová Ves,Miřejovice,Most","50.28135","14.3159","1065770"
"6235","Kralupy n.Vlt.,Tesco","50.25242","14.318879999999998","0728930"
"6236","Barchovice,Obecní úřad","49.94538","14.9683","0009140"
"6238","Chodovská tvrz","50.03295","14.500420000000002","3159580"
"6242","Dobřejovice,Jesenická","49.98062","14.57275","0276420"
"6244","Horoměřice,Švejkova","50.131820000000005","14.348579999999998","0447760"
"6246","Tehov,Hačálka","49.97118","14.67929","3247790"
"6248","Jinočany,Nádraží","50.02961","14.26305","0607470"
"6250","Jinočany,Žižkova","50.035109999999996","14.2636","0607470"
"6252","Mořina","49.95451","14.205010000000001","0993092"
"6254","Mělník,nám.Karla IV.","50.351209999999995","14.476720000000002","0928190"
"6255","Hlávkova","50.03682","14.31458","1452540"
"6257","Tuchoměřice,Outlet","50.124990000000004","14.2798","1713520"
"6259","Na Santince","50.10702","14.38858","1295000"
"626","Depo Zličín","50.053329999999995","14.277579999999999","3205440"
"6261","Hrdlořezská","50.093779999999995","14.50955","1317680"
"6263","Na Lukách","50.097409999999996","14.511470000000001","1317680"
"6265","Mezitraťová","50.10017","14.51785","1317680"
"6266","Vrané n.Vlt.,Zdrav.stř.","49.93493","14.38035","1853110"
"6268","Vrané n.Vlt.,Modřínová","49.93179","14.385620000000001","1853110"
"6270","Vrané n.Vlt.,Lesní","49.92257","14.39608","3192790"
"6272","Březová-Oleško,Nová Březová","49.919140000000006","14.40063","3192610"
"6274","Březová-Oleško,Zahradní","49.91805","14.405079999999998","3192610"
"6276","Březová-Oleško,Olešská","49.9151","14.41195","1940260"
"6278","Vinořská","50.139990000000004","14.5759","3064100"
"6279","Na Sklonku","50.06687","14.36382","1287670"
"628","Hostivice,Na Pískách","50.07602","14.257589999999999","0458371"
"6281","Na Tykačce","50.153079999999996","14.585629999999998","1823710"
"6283","Radonice,Spojovací","50.14278","14.61005","1382400"
"6284","Beroun,U Slavaše","49.96889","14.07942","0029330"
"6285","Beroun,Brožíkova","49.96844","14.080720000000001","0029330"
"6286","Beroun,Školní náměstí","49.96755","14.080789999999999","0029330"
"6287","Beroun-Závodí","49.96642","14.08472","0029330"
"6288","Beroun,PAI","49.972609999999996","14.07629","0029680"
"6290","Hořovice,U Hřbitova","49.8355","13.911620000000001","3009180"
"6292","Černošice,Masopustní náměstí","49.941559999999996","14.329360000000001","0203710"
"6293","Ostrov Štvanice","50.09695","14.44795","1303030"
"6294","Rohanský ostrov","50.096959999999996","14.45014","1309910"
"6295","Davle,Portus","49.87573","14.39086","0248210"
"6296","Na Smetance","50.07995","14.43765","1272210"
"6298","Úherce,ZD","50.29657","13.949279999999998","1175790"
"630","Hostivice","50.081309999999995","14.2551","0458371"
"6300","Senohraby,U Školy","49.89568","14.722079999999998","1475080"
"6302","Kazín","49.95105","14.340829999999999","3248840"
"6303","Dolní Černošice","49.96297","14.332370000000001","0203620"
"6304","Ke Kazínu","49.95641","14.34234","3248840"
"6306","U Žlábku","49.95966","14.36679","0839760"
"6307","Na Srpečku","50.03798","14.399870000000002","1291010"
"6309","Ke Štěrkovně","49.95698","14.371479999999998","0839760"
"6311","Na Lhotkách","49.95327","14.36815","0839760"
"6313","Čelákovice,Jiřinská","50.162859999999995","14.757470000000001","0191940"
"6315","Dobrá Voda u Břez.","49.55614","13.999460000000001","0072510"
"6316","Myslín","49.52956","14.02392","1006330"
"6317","Mirovice","49.509879999999995","14.034429999999999","0957290"
"6318","Nové Strašecí,Palackého","50.152440000000006","13.8995","1067470"
"6322","Na Strži","50.04352","14.4375","1276120"
"6326","Botanická zahrada","50.0705","14.41961","1271830"
"6328","Rakovník,sokolovna","50.1025","13.7327","1390841"
"633","Hostivice,Jeneček","50.0821","14.24015","0458450"
"6330","Makotřasy,Rozcestí","50.14738","14.2137","0899400"
"6332","Lidice,Památník","50.146809999999995","14.19935","0163900"
"6334","Buštěhrad","50.15436","14.1896","0163900"
"6336","Buštěhrad,U Kahance","50.1515","14.18131","0163900"
"6338","Kladno,Pražská","50.137409999999996","14.132929999999998","0651960"
"6340","Kladno,Pražská křiž.","50.13612","14.126179999999998","0651960"
"6345","Kladno,Vodárenská","50.13475","14.119829999999999","3009340"
"6347","Kladno,U Hvězdy","50.13276","14.113320000000002","0652510"
"6351","Kladno,J.Kociána","50.13375","14.1084","0651020"
"6353","Na Štamberku","50.146570000000004","14.478629999999999","1306210"
"6355","Kladno,Sítná","50.13633","14.104079999999998","0650990"
"6359","Kladno,C.Boudy","50.13923","14.100679999999999","0650720"
"6361","Kladno,U Tržnice","50.132940000000005","14.125079999999999","0652000"
"6362","Kladno,Nám.Svobody","50.14495","14.093420000000002","0650300"
"637","Hostivice,Litovice","50.07962","14.24511","0458450"
"6372","Kladno,Autobusové nádraží","50.14608","14.10581","0650640"
"6385","Kladno,Meta","50.13492","14.13735","3009260"
"6387","Kladno,Okrsek 4","50.130590000000005","14.136920000000002","3009260"
"639","Hostivice,Stadion","50.08068","14.24874","0458371"
"6391","Kladno,Růžové pole","50.1283","14.128739999999999","0652260"
"6393","Kladno,Americká","50.12725","14.12335","3009420"
"6395","Kladno,Tesco","50.12749","14.118970000000001","3009420"
"6397","Pekárenská","50.04945","14.46395","1277610"
"6398","Kladno,U Kauflandu","50.129020000000004","14.116060000000001","0651110"
"64","Čechova čtvrť","50.00224","14.4097","1285710"
"6400","Kladno,Zimní stadion","50.13708","14.095170000000001","0650810"
"6402","Kladno,Nemocnice","50.14111","14.09225","0650810"
"6404","Kladno,U Nemocnice","50.14281","14.088029999999998","0650300"
"6408","Kladno,Vítězná","50.14075","14.07518","0649710"
"641","Valtická","50.06646","14.265929999999999","1932590"
"6410","Kladno,Vašíčkova","50.144740000000006","14.06966","0649710"
"6412","Kladno,Energie","50.14745","14.06993","0649710"
"6414","Kladno,Havlíčkovo náměstí","50.16682","14.10715","1645510"
"6417","Na Vaňhově","50.080090000000006","14.62611","3173060"
"6419","Zlonice","50.285","14.078170000000002","1933300"
"6420","Roztoky,škola","50.02538","13.868129999999999","1425570"
"6421","Malé Přítočno,U Hrnčírny","50.10703","14.137279999999999","0905570"
"6424","Tismice,Hřbitov","50.05516","14.82541","1671770"
"6426","Rakovník,Na Sekyře","50.1026","13.73059","3012720"
"6428","Kunice,Všešímy,SŠŘ","49.920190000000005","14.688670000000002","0772160"
"6429","Na Veselí","50.05455","14.43886","1277280"
"6431","Rakovník,Čs.legií","50.103770000000004","13.72565","3012720"
"6433","Lysá n.L.,Ke Karlovu","50.18777","14.803170000000001","3010780"
"6434","Lysá n.L.,Byšičky","50.18058","14.79408","0896480"
"6435","Benátky n.Jiz.,Dražice,závod","50.30831","14.84905","0321400"
"6437","Benátky n.Jiz.,Dražice,dvůr","50.30753","14.84154","0321400"
"6439","Benátky n.Jiz.,Dražice,Na Štěpničce","50.303779999999996","14.84066","0321400"
"6441","Benátky n.Jiz.,u hřbitova","50.29633","14.8324","3075050"
"6443","Benátky n.Jiz.,Dražická","50.29358","14.829629999999998","3075050"
"6445","Benátky n.Jiz.,Husovo nám.","50.29187","14.826429999999998","0021010"
"6446","Mělnická Vrutice","50.34435","14.54659","1795400"
"6447","Na Viničkách","49.98005","14.352179999999999","3248680"
"6449","Lhotka,Hleďsebe","50.36484","14.563229999999999","0582970"
"645","Bártlova","50.119009999999996","14.63289","0437700"
"6451","Hleďsebe","50.363690000000005","14.562489999999999","0582970"
"6454","Lhotka u Mělníka zast.","50.37332","14.550989999999999","0813290"
"6455","Lhotka,žel.st.","50.38102","14.542229999999998","0813370"
"6458","Lhotka u Mělníka","50.38196","14.54185","0813370"
"6460","Nebužely","50.38619","14.58969","1018690"
"6461","Řepín,Živonín,žel.zast.","50.39314","14.6133","1018690"
"6463","Živonín","50.39398","14.6131","1018690"
"6464","Kanina,žel.zast.","50.41434","14.61784","0527520"
"6466","Kanina","50.41568","14.614870000000002","0630290"
