"data","JSON_parentId"
"14.33515","stops.geometry_13a3b6f5c0f15d2e13ef63cd8bcab420"
"50.1582","stops.geometry_13a3b6f5c0f15d2e13ef63cd8bcab420"
"14.48865","stops.geometry_20ce00b8ce488aab88a8554aa9bfaed8"
"50.08033","stops.geometry_20ce00b8ce488aab88a8554aa9bfaed8"
"14.48853","stops.geometry_e76ad28e2f2c4cced68339583f0aab95"
"50.08054","stops.geometry_e76ad28e2f2c4cced68339583f0aab95"
"14.29971","stops.geometry_cdd2bf5c8ade60187cb01cb880ffe4e9"
"50.2401","stops.geometry_cdd2bf5c8ade60187cb01cb880ffe4e9"
"14.29972","stops.geometry_09fae2c17a77157dbae5f8e2f019560c"
"50.24023","stops.geometry_09fae2c17a77157dbae5f8e2f019560c"
"14.29667","stops.geometry_84083d1fbe7c7dadd01f6b4075545eb6"
"50.04955","stops.geometry_84083d1fbe7c7dadd01f6b4075545eb6"
"14.29783","stops.geometry_ab55b39667c2da76528c1cd4cd720ce3"
"50.05042","stops.geometry_ab55b39667c2da76528c1cd4cd720ce3"
"15.05899","stops.geometry_b3706c9ee2bf43c6c27201ff384fe2cf"
"50.09192","stops.geometry_b3706c9ee2bf43c6c27201ff384fe2cf"
"15.05878","stops.geometry_b6062ca4946b65eb7e5da6e024bb8ac2"
"50.092","stops.geometry_b6062ca4946b65eb7e5da6e024bb8ac2"
"14.09691","stops.geometry_6bf00af3297ccd49f7afa32a45b7453f"
"50.16361","stops.geometry_6bf00af3297ccd49f7afa32a45b7453f"
"14.09568","stops.geometry_256d385cf7523007f66fc5277464b68a"
"50.16339","stops.geometry_256d385cf7523007f66fc5277464b68a"
"14.38688","stops.geometry_18b3d69ed5a6cd2a63f5037ac1b04459"
"50.16533","stops.geometry_18b3d69ed5a6cd2a63f5037ac1b04459"
"14.39617","stops.geometry_d907ce4c466d62ddea655aa8858f514c"
"50.15547","stops.geometry_d907ce4c466d62ddea655aa8858f514c"
"13.96076","stops.geometry_91f6216c5ad5d2c4671afba29976da46"
"50.34194","stops.geometry_91f6216c5ad5d2c4671afba29976da46"
"13.96142","stops.geometry_e9d619d4a7159f3c6199fd81106c7791"
"50.34215","stops.geometry_e9d619d4a7159f3c6199fd81106c7791"
"15.03451","stops.geometry_2fb5fb1a544d7ada46cc3dbacddc9555"
"49.99001","stops.geometry_2fb5fb1a544d7ada46cc3dbacddc9555"
"14.03519","stops.geometry_a53611373a6d6353f94d080f17d269fd"
"50.08453","stops.geometry_a53611373a6d6353f94d080f17d269fd"
"14.03502","stops.geometry_c9a1a91fef0bc82c56ee7b215f9ca2c7"
"50.08443","stops.geometry_c9a1a91fef0bc82c56ee7b215f9ca2c7"
"14.03411","stops.geometry_4c7a5280cc61cacc6038428fca5a4b3a"
"50.08043","stops.geometry_4c7a5280cc61cacc6038428fca5a4b3a"
"14.03404","stops.geometry_357437f1a4f8125ddf86f02f5343bc71"
"50.08041","stops.geometry_357437f1a4f8125ddf86f02f5343bc71"
"14.3356","stops.geometry_a1da9037fb2886be376eef14fe9d39e5"
"50.1105","stops.geometry_a1da9037fb2886be376eef14fe9d39e5"
"14.3356","stops.geometry_fca33de5364df2e21f1012de89a0d48f"
"50.1105","stops.geometry_fca33de5364df2e21f1012de89a0d48f"
"14.33497","stops.geometry_e6dad956dc166587b1bc7566d72fadd6"
"50.11052","stops.geometry_e6dad956dc166587b1bc7566d72fadd6"
"14.33497","stops.geometry_d4d7ae416ded0ee0bdfd98029311dae6"
"50.11052","stops.geometry_d4d7ae416ded0ee0bdfd98029311dae6"
"14.3384","stops.geometry_ec94fc604557ff9deaa89947be86b81b"
"49.92577","stops.geometry_ec94fc604557ff9deaa89947be86b81b"
"14.33851","stops.geometry_75000a1c3f4e935fb2a6e6459aec347c"
"49.92562","stops.geometry_75000a1c3f4e935fb2a6e6459aec347c"
"15.11427","stops.geometry_7379daca8ca1c55482173f20066efb88"
"50.14477","stops.geometry_7379daca8ca1c55482173f20066efb88"
"14.23689","stops.geometry_3bc10dd5fea954e77d6ec7cea4d010e2"
"50.13063","stops.geometry_3bc10dd5fea954e77d6ec7cea4d010e2"
"14.23643","stops.geometry_b44b1ba15ffade218e687f2cc0325687"
"50.1307","stops.geometry_b44b1ba15ffade218e687f2cc0325687"
"14.22087","stops.geometry_e513c8b36669b03eb4cbe569a72a6e8c"
"50.1323","stops.geometry_e513c8b36669b03eb4cbe569a72a6e8c"
"14.2206","stops.geometry_b5d70530c709f2e7ae5d9533f8bc804c"
"50.13225","stops.geometry_b5d70530c709f2e7ae5d9533f8bc804c"
"14.2845","stops.geometry_21315c4ef2172d867d935acf72286820"
"50.13238","stops.geometry_21315c4ef2172d867d935acf72286820"
"14.28338","stops.geometry_d55662354af64865a0c9073d947f9a30"
"50.13271","stops.geometry_d55662354af64865a0c9073d947f9a30"
"13.84206","stops.geometry_52d4466e429439ca952ba132ea0f00bb"
"50.21726","stops.geometry_52d4466e429439ca952ba132ea0f00bb"
"13.842","stops.geometry_9da5cde3283fb9eca5474d794b777b51"
"50.21751","stops.geometry_9da5cde3283fb9eca5474d794b777b51"
"15.02941","stops.geometry_cf81b269504b0f3cf7b8a39557085c9d"
"50.05085","stops.geometry_cf81b269504b0f3cf7b8a39557085c9d"
"15.02964","stops.geometry_34c6ced07ff343fffdc4853b31ad091a"
"50.05101","stops.geometry_34c6ced07ff343fffdc4853b31ad091a"
"14.04249","stops.geometry_0bc22109064663d956551831c13ed781"
"50.07333","stops.geometry_0bc22109064663d956551831c13ed781"
"14.04243","stops.geometry_13469ace55565c77635ed48cc6572721"
"50.0734","stops.geometry_13469ace55565c77635ed48cc6572721"
"14.34457","stops.geometry_d9abb2e9608e13ec6e906def0cea02df"
"50.10098","stops.geometry_d9abb2e9608e13ec6e906def0cea02df"
"14.34455","stops.geometry_2912517b8137a1034bbdf0138a5120a4"
"50.10074","stops.geometry_2912517b8137a1034bbdf0138a5120a4"
"14.01919","stops.geometry_d83c78f164e7b3d6b3493164031ad119"
"50.06894","stops.geometry_d83c78f164e7b3d6b3493164031ad119"
"14.01922","stops.geometry_a1a9a79b41e880b64c8a35402b324044"
"50.06882","stops.geometry_a1a9a79b41e880b64c8a35402b324044"
"14.01533","stops.geometry_6ad8e28c910d8748a13b91f795208158"
"50.068","stops.geometry_6ad8e28c910d8748a13b91f795208158"
"14.01454","stops.geometry_9a2be13463896cf7c3c270885bf604e0"
"50.06771","stops.geometry_9a2be13463896cf7c3c270885bf604e0"
"14.01447","stops.geometry_db244cac3df4bbe5cf5d8a957b89b1e2"
"50.06778","stops.geometry_db244cac3df4bbe5cf5d8a957b89b1e2"
"14.26727","stops.geometry_578df7440f4ce6d57412490ce3519784"
"50.22992","stops.geometry_578df7440f4ce6d57412490ce3519784"
"14.2807","stops.geometry_9c0444abc25292970781954b114fce88"
"50.23291","stops.geometry_9c0444abc25292970781954b114fce88"
"14.28028","stops.geometry_5675e760b02ae01a8f99d7d82052a82f"
"50.23294","stops.geometry_5675e760b02ae01a8f99d7d82052a82f"
"14.28598","stops.geometry_e27402f3fb7b5d930b857a1a75b97bd3"
"50.23433","stops.geometry_e27402f3fb7b5d930b857a1a75b97bd3"
"14.28598","stops.geometry_fa5a897d9d51a1a7631819be15dd3d16"
"50.23433","stops.geometry_fa5a897d9d51a1a7631819be15dd3d16"
"14.29083","stops.geometry_e1f6f0b06c4fb64284119e04f03fd862"
"50.23684","stops.geometry_e1f6f0b06c4fb64284119e04f03fd862"
"14.2905","stops.geometry_66465ea338147d08dd644c859359abe8"
"50.2368","stops.geometry_66465ea338147d08dd644c859359abe8"
"14.29748","stops.geometry_90137c2a5fba25edf0548354caeb5f93"
"50.24124","stops.geometry_90137c2a5fba25edf0548354caeb5f93"
"14.29647","stops.geometry_9077f981ed063ef9ddd9c09fc80fe0bc"
"50.24108","stops.geometry_9077f981ed063ef9ddd9c09fc80fe0bc"
"14.30398","stops.geometry_36ad49abe6da29dc84b98dbdbfd24eea"
"50.24094","stops.geometry_36ad49abe6da29dc84b98dbdbfd24eea"
"14.30307","stops.geometry_f346d570bacd5602af21da790352205a"
"50.24121","stops.geometry_f346d570bacd5602af21da790352205a"
"14.29006","stops.geometry_0cf0530326eb95dd4d342b27559e428f"
"50.2307","stops.geometry_0cf0530326eb95dd4d342b27559e428f"
"14.29026","stops.geometry_3244276817707871b310ef69348c3d10"
"50.23069","stops.geometry_3244276817707871b310ef69348c3d10"
"14.39435","stops.geometry_dc19b228c8771bca82c2915f5c24ff73"
"49.9659","stops.geometry_dc19b228c8771bca82c2915f5c24ff73"
"14.39453","stops.geometry_7d6ef33677e610dc9486494fd3640677"
"49.96623","stops.geometry_7d6ef33677e610dc9486494fd3640677"
"14.2968","stops.geometry_b482165b76bf401254b212d810ae847a"
"50.22781","stops.geometry_b482165b76bf401254b212d810ae847a"
"14.29674","stops.geometry_d8fdbb47f9440800da3dfdd12e240f9f"
"50.22769","stops.geometry_d8fdbb47f9440800da3dfdd12e240f9f"
"14.2915","stops.geometry_dd66811edc2e20136798c026ced61e1d"
"50.2328","stops.geometry_dd66811edc2e20136798c026ced61e1d"
"14.29132","stops.geometry_aa2cb819994f88a1cf768ecb3158f27c"
"50.23241","stops.geometry_aa2cb819994f88a1cf768ecb3158f27c"
"14.3067","stops.geometry_7e1f1fa3a81a08edd9aab89dcd820c0b"
"50.23882","stops.geometry_7e1f1fa3a81a08edd9aab89dcd820c0b"
"14.30718","stops.geometry_c76a094931b5bc26e80d7ee819791b35"
"50.23905","stops.geometry_c76a094931b5bc26e80d7ee819791b35"
"14.30648","stops.geometry_2c621b2f92a60182976c3f757cb0e48a"
"50.23896","stops.geometry_2c621b2f92a60182976c3f757cb0e48a"
"14.30372","stops.geometry_9b01ff39497d720f8ad2b17d782784e9"
"50.23957","stops.geometry_9b01ff39497d720f8ad2b17d782784e9"
"14.30337","stops.geometry_ba838908b308ad06fb3da349496d0c32"
"50.23973","stops.geometry_ba838908b308ad06fb3da349496d0c32"
"14.30429","stops.geometry_dd1bb129fa25cb523bece088cc089399"
"50.23886","stops.geometry_dd1bb129fa25cb523bece088cc089399"
"14.30417","stops.geometry_618194f1b2ebaa5d02c7d67ed1e291c9"
"50.23892","stops.geometry_618194f1b2ebaa5d02c7d67ed1e291c9"
"14.31491","stops.geometry_e5b5f911113b2682514dd692ad05291b"
"50.24671","stops.geometry_e5b5f911113b2682514dd692ad05291b"
"14.31482","stops.geometry_665a51e84129697206f346e52b273cbe"
"50.24659","stops.geometry_665a51e84129697206f346e52b273cbe"
"14.30153","stops.geometry_d9660b7d7674bdc1a7cf2a7678879edb"
"50.24556","stops.geometry_d9660b7d7674bdc1a7cf2a7678879edb"
"14.30138","stops.geometry_8c7f9827365cc845f4429732bbb0015e"
"50.24575","stops.geometry_8c7f9827365cc845f4429732bbb0015e"
"14.30723","stops.geometry_94cad7b0cc711196347f5b073d151216"
"50.24454","stops.geometry_94cad7b0cc711196347f5b073d151216"
"14.45892","stops.geometry_a10074130538fff1ab41a4d5f315649e"
"50.04947","stops.geometry_a10074130538fff1ab41a4d5f315649e"
"14.45923","stops.geometry_144bbb48a633da1c38d629904ccd4b8f"
"50.04935","stops.geometry_144bbb48a633da1c38d629904ccd4b8f"
"14.3094","stops.geometry_5c8d452a18fa109d8ce9d805996ad497"
"50.2425","stops.geometry_5c8d452a18fa109d8ce9d805996ad497"
"14.31635","stops.geometry_06e327378061bde2039ab5e62b56ea4d"
"50.24597","stops.geometry_06e327378061bde2039ab5e62b56ea4d"
"14.31659","stops.geometry_59079f4f85347c0e91cef01fd334a977"
"50.24596","stops.geometry_59079f4f85347c0e91cef01fd334a977"
"14.32006","stops.geometry_6b7d4fb59ac7b597f5a5ac2eb169c63b"
"50.24404","stops.geometry_6b7d4fb59ac7b597f5a5ac2eb169c63b"
"14.32002","stops.geometry_0b8877898562eaa2ef5241010b40610a"
"50.24415","stops.geometry_0b8877898562eaa2ef5241010b40610a"
"14.32829","stops.geometry_845e0d4f0e01bfb5221c20098a8b75b6"
"50.24078","stops.geometry_845e0d4f0e01bfb5221c20098a8b75b6"
"14.32829","stops.geometry_668014d23821e4d628c9d2f074936192"
"50.24078","stops.geometry_668014d23821e4d628c9d2f074936192"
"14.32628","stops.geometry_ca00e4bfe71172559e6145213f826bde"
"50.24711","stops.geometry_ca00e4bfe71172559e6145213f826bde"
"14.3262","stops.geometry_15c8d60ab7239192bcde8847bbba1624"
"50.24709","stops.geometry_15c8d60ab7239192bcde8847bbba1624"
"14.31055","stops.geometry_ecb201ff0a4d9b41e43c4d09be39c71a"
"50.2487","stops.geometry_ecb201ff0a4d9b41e43c4d09be39c71a"
"14.31053","stops.geometry_d8fa21198477571955bec0af36b0eac1"
"50.24859","stops.geometry_d8fa21198477571955bec0af36b0eac1"
"14.31122","stops.geometry_d091025f02efe34199a51ee78c2c82ba"
"50.25169","stops.geometry_d091025f02efe34199a51ee78c2c82ba"
"14.31102","stops.geometry_a21c87f463cf8750a305522447aa5154"
"50.25119","stops.geometry_a21c87f463cf8750a305522447aa5154"
"14.30831","stops.geometry_62b069300d3d3aad820d35666e4e6606"
"50.25385","stops.geometry_62b069300d3d3aad820d35666e4e6606"
"14.30879","stops.geometry_40dc6712b8dff8c0f75cdb0f24f60b79"
"50.25223","stops.geometry_40dc6712b8dff8c0f75cdb0f24f60b79"
"14.31316","stops.geometry_a8e2a9b57c3bb4de6547b815b3f96fe2"
"50.2501","stops.geometry_a8e2a9b57c3bb4de6547b815b3f96fe2"
"14.31327","stops.geometry_2de5f5a239afe519f25a9c77d94f9f85"
"50.25016","stops.geometry_2de5f5a239afe519f25a9c77d94f9f85"
"14.47962","stops.geometry_0cbbd4417d11da03adafb0d5e32ef8b3"
"50.00718","stops.geometry_0cbbd4417d11da03adafb0d5e32ef8b3"
"14.47978","stops.geometry_5680421322f605fc05ba3925edcd266b"
"50.00739","stops.geometry_5680421322f605fc05ba3925edcd266b"
"14.58613","stops.geometry_fdbd819e3f264255feddbae0f74930c2"
"50.08731","stops.geometry_fdbd819e3f264255feddbae0f74930c2"
"14.29698","stops.geometry_3fdc4d359d559d96a3acf026b0e09b13"
"50.25682","stops.geometry_3fdc4d359d559d96a3acf026b0e09b13"
"14.29657","stops.geometry_6f5273f9189b84e1aeb1fb49fd9ece19"
"50.25686","stops.geometry_6f5273f9189b84e1aeb1fb49fd9ece19"
"14.2853","stops.geometry_5f6a214691d9746c0b26df1180b314b7"
"50.25618","stops.geometry_5f6a214691d9746c0b26df1180b314b7"
"14.3003","stops.geometry_b13138616619ea433f5b4e4ff4324e17"
"50.26122","stops.geometry_b13138616619ea433f5b4e4ff4324e17"
"14.3012","stops.geometry_493f569103b906c633086d58fc9e1451"
"50.26173","stops.geometry_493f569103b906c633086d58fc9e1451"
"14.30282","stops.geometry_d9ec20ffd4409909a0c8ae18a4b80d97"
"50.26713","stops.geometry_d9ec20ffd4409909a0c8ae18a4b80d97"
"14.30295","stops.geometry_a3af338cc859d7dec4182b10f9d0e009"
"50.26722","stops.geometry_a3af338cc859d7dec4182b10f9d0e009"
"14.30949","stops.geometry_9dcb8d900555d3ec280a65da0831974a"
"50.27591","stops.geometry_9dcb8d900555d3ec280a65da0831974a"
"14.30957","stops.geometry_06dbf6b8809935bcacb9b26c13961dc1"
"50.27588","stops.geometry_06dbf6b8809935bcacb9b26c13961dc1"
"14.31477","stops.geometry_6c7c1fe02da1a71eeef12a7c9372167c"
"50.2809","stops.geometry_6c7c1fe02da1a71eeef12a7c9372167c"
"14.31488","stops.geometry_bd2951ef3190b29d0b0d2f970321b242"
"50.28119","stops.geometry_bd2951ef3190b29d0b0d2f970321b242"
"14.3159","stops.geometry_cc78a37558235867b217e81840310d73"
"50.28135","stops.geometry_cc78a37558235867b217e81840310d73"
"14.3159","stops.geometry_dda671966f8b015966ebf06eb1d4a63f"
"50.28094","stops.geometry_dda671966f8b015966ebf06eb1d4a63f"
"14.31888","stops.geometry_aaa8fd6d79fc4d9f969532c1c68eaae5"
"50.25242","stops.geometry_aaa8fd6d79fc4d9f969532c1c68eaae5"
"14.9683","stops.geometry_60e748edae6c988c32790e83913270c9"
"49.94538","stops.geometry_60e748edae6c988c32790e83913270c9"
"14.96862","stops.geometry_e5db1ff7a30f50db501d58d5dcce1f61"
"49.94459","stops.geometry_e5db1ff7a30f50db501d58d5dcce1f61"
"14.50042","stops.geometry_a1084c04bbc8e4ea8401ff7c4ac3fe9b"
"50.03295","stops.geometry_a1084c04bbc8e4ea8401ff7c4ac3fe9b"
"14.50042","stops.geometry_400de24ca0dc270eb513480749c3b1e7"
"50.03295","stops.geometry_400de24ca0dc270eb513480749c3b1e7"
"14.49978","stops.geometry_150da71a7194604a3e92a2b50b351a20"
"50.0335","stops.geometry_150da71a7194604a3e92a2b50b351a20"
"14.49978","stops.geometry_686b9e38c672422de7335fb501f53298"
"50.0335","stops.geometry_686b9e38c672422de7335fb501f53298"
"14.57275","stops.geometry_e017528f5e7f38ea1393fa92168642d7"
"49.98062","stops.geometry_e017528f5e7f38ea1393fa92168642d7"
"14.57378","stops.geometry_cb3c9b4b9b79b4933cffb11e2e8d081f"
"49.98103","stops.geometry_cb3c9b4b9b79b4933cffb11e2e8d081f"
"14.34858","stops.geometry_ccb1b3d4d06bebe027b9e2b0bb0e8bf6"
"50.13182","stops.geometry_ccb1b3d4d06bebe027b9e2b0bb0e8bf6"
"14.35012","stops.geometry_1439dec174f7139691756946d62e6d10"
"50.13179","stops.geometry_1439dec174f7139691756946d62e6d10"
"14.67929","stops.geometry_74f4d6068dfe2a0bd51c5b3013889419"
"49.97118","stops.geometry_74f4d6068dfe2a0bd51c5b3013889419"
"14.67884","stops.geometry_f83bc62405d420dc2508c6fe8ea74a7a"
"49.97129","stops.geometry_f83bc62405d420dc2508c6fe8ea74a7a"
"14.26305","stops.geometry_7e4dd16e39bbd7b1fa317ef81c964d0b"
"50.02961","stops.geometry_7e4dd16e39bbd7b1fa317ef81c964d0b"
"14.26316","stops.geometry_3b1996f34dd038a58f505d6bc2ac2725"
"50.02916","stops.geometry_3b1996f34dd038a58f505d6bc2ac2725"
"14.2636","stops.geometry_084fe7d07f6af84bee2c2ee7ea8f6150"
"50.03511","stops.geometry_084fe7d07f6af84bee2c2ee7ea8f6150"
"14.26328","stops.geometry_f578511f239860a63a147528fe356e25"
"50.03637","stops.geometry_f578511f239860a63a147528fe356e25"
"14.20501","stops.geometry_69a5d564474fa66cf8d3073ab1506c41"
"49.95451","stops.geometry_69a5d564474fa66cf8d3073ab1506c41"
"14.20466","stops.geometry_be0be240f2b82917076b9c305845e6db"
"49.95456","stops.geometry_be0be240f2b82917076b9c305845e6db"
"14.47672","stops.geometry_82fc006dc5fef009368fce2cf81bdef3"
"50.35121","stops.geometry_82fc006dc5fef009368fce2cf81bdef3"
"14.31458","stops.geometry_2d50edca4c4ce24a765a4547e232744e"
"50.03682","stops.geometry_2d50edca4c4ce24a765a4547e232744e"
"14.31395","stops.geometry_d8d4bad7b28c1eb5fc6b88134c2233e9"
"50.03598","stops.geometry_d8d4bad7b28c1eb5fc6b88134c2233e9"
"14.2798","stops.geometry_04aa1d8f1bcfd57a89f86fdbe0570a1b"
"50.12499","stops.geometry_04aa1d8f1bcfd57a89f86fdbe0570a1b"
"14.28046","stops.geometry_f86aeb353bcf3b1cd843eb8358f0a95f"
"50.12497","stops.geometry_f86aeb353bcf3b1cd843eb8358f0a95f"
"14.38858","stops.geometry_f17ba2e16696024c23aac110c71525ae"
"50.10702","stops.geometry_f17ba2e16696024c23aac110c71525ae"
"14.38875","stops.geometry_9765b8980cd2411a650f19eca03e2170"
"50.10687","stops.geometry_9765b8980cd2411a650f19eca03e2170"
"14.50955","stops.geometry_783d15225d57b87989d48680d037cd50"
"50.09378","stops.geometry_783d15225d57b87989d48680d037cd50"
"14.50941","stops.geometry_12c43407ce8911a95e4855a16a5d0949"
"50.0936","stops.geometry_12c43407ce8911a95e4855a16a5d0949"
"14.51147","stops.geometry_a1977dd8868befc5d27643b7a85fe9d1"
"50.09741","stops.geometry_a1977dd8868befc5d27643b7a85fe9d1"
"14.51177","stops.geometry_4d9dbb15876f59c38812db83cce737d4"
"50.09767","stops.geometry_4d9dbb15876f59c38812db83cce737d4"
"14.51785","stops.geometry_9335895b816846a1c59488af8638b2e6"
"50.10017","stops.geometry_9335895b816846a1c59488af8638b2e6"
"14.38035","stops.geometry_5ee1928c1a02f2dde595485783a908eb"
"49.93493","stops.geometry_5ee1928c1a02f2dde595485783a908eb"
"14.38021","stops.geometry_bbf1b19c443a7117d91939f38f36e3db"
"49.93517","stops.geometry_bbf1b19c443a7117d91939f38f36e3db"
"14.38562","stops.geometry_ad99c7c34eb163033dd893475caa3232"
"49.93179","stops.geometry_ad99c7c34eb163033dd893475caa3232"
"14.38602","stops.geometry_5a48e1297808d1cefea46ae6881bbd67"
"49.93163","stops.geometry_5a48e1297808d1cefea46ae6881bbd67"
"14.39608","stops.geometry_b65deb84302a4a822eed36dafad73810"
"49.92257","stops.geometry_b65deb84302a4a822eed36dafad73810"
"14.39651","stops.geometry_c97a5ecb52ad261705a585c9137f3d4a"
"49.92235","stops.geometry_c97a5ecb52ad261705a585c9137f3d4a"
"14.40063","stops.geometry_1c933e5f99bb9beeb154fec2a59f30dd"
"49.91914","stops.geometry_1c933e5f99bb9beeb154fec2a59f30dd"
"14.40066","stops.geometry_9b5df59ea8af3495be177bb2b109ca63"
"49.91926","stops.geometry_9b5df59ea8af3495be177bb2b109ca63"
"14.40508","stops.geometry_f88dfab37e2bda2aaae5bf62fb6b086a"
"49.91805","stops.geometry_f88dfab37e2bda2aaae5bf62fb6b086a"
"14.40545","stops.geometry_c7129ae5b465da36d148f52df054d427"
"49.91808","stops.geometry_c7129ae5b465da36d148f52df054d427"
"14.41195","stops.geometry_28eb6727a349484975c95dbfba5ce4c6"
"49.9151","stops.geometry_28eb6727a349484975c95dbfba5ce4c6"
"14.41157","stops.geometry_4204aec987fe389716b4295e703c9c16"
"49.91522","stops.geometry_4204aec987fe389716b4295e703c9c16"
"14.5759","stops.geometry_0d426e3d240bb5ed3664144fcf1bf4cd"
"50.13999","stops.geometry_0d426e3d240bb5ed3664144fcf1bf4cd"
"14.36382","stops.geometry_2285696e3de7ffa16521afa2f8b50fb5"
"50.06687","stops.geometry_2285696e3de7ffa16521afa2f8b50fb5"
"14.36463","stops.geometry_f6c7856df5c6915e839128666f99c8f7"
"50.06687","stops.geometry_f6c7856df5c6915e839128666f99c8f7"
"14.58563","stops.geometry_22b54f8f29b8e69dd03fb8caf92a00a2"
"50.15308","stops.geometry_22b54f8f29b8e69dd03fb8caf92a00a2"
"14.58593","stops.geometry_1f480f67d40f5bb124e3c287a0f254c9"
"50.15278","stops.geometry_1f480f67d40f5bb124e3c287a0f254c9"
"14.61005","stops.geometry_338a4bac54e2382f2bf55367923aff25"
"50.14278","stops.geometry_338a4bac54e2382f2bf55367923aff25"
"14.07942","stops.geometry_49f855e99fdcb2533c839cd9521f0e2f"
"49.96889","stops.geometry_49f855e99fdcb2533c839cd9521f0e2f"
"14.08072","stops.geometry_1a43dd3d448ac9777760157a7b67e076"
"49.96844","stops.geometry_1a43dd3d448ac9777760157a7b67e076"
"14.08079","stops.geometry_50ca4455f8c21c9afc74a371441d7952"
"49.96755","stops.geometry_50ca4455f8c21c9afc74a371441d7952"
"14.08472","stops.geometry_e689802d75db1c83a906cd963500694e"
"49.96642","stops.geometry_e689802d75db1c83a906cd963500694e"
"14.07629","stops.geometry_f98487e4500c2f44181452526fc52c61"
"49.97261","stops.geometry_f98487e4500c2f44181452526fc52c61"
"14.07559","stops.geometry_e968053d5652f61e1f51628ce216c303"
"49.97396","stops.geometry_e968053d5652f61e1f51628ce216c303"
"13.91162","stops.geometry_dee15755de07bc2a30cba13e184b2934"
"49.8355","stops.geometry_dee15755de07bc2a30cba13e184b2934"
"13.91195","stops.geometry_9670fccde6cb6bcaf1c4e392f927f4c1"
"49.83545","stops.geometry_9670fccde6cb6bcaf1c4e392f927f4c1"
"14.32936","stops.geometry_0c6062eef44155cc9488a36a92b2ed76"
"49.94156","stops.geometry_0c6062eef44155cc9488a36a92b2ed76"
"14.44795","stops.geometry_ba303ceccfa38035e6c63b1557137e51"
"50.09695","stops.geometry_ba303ceccfa38035e6c63b1557137e51"
"14.45014","stops.geometry_9d11e843e0f0635893ce9fc2eff2d277"
"50.09696","stops.geometry_9d11e843e0f0635893ce9fc2eff2d277"
"14.39086","stops.geometry_1ed373984c417383aa660c662429ce63"
"49.87573","stops.geometry_1ed373984c417383aa660c662429ce63"
"14.43765","stops.geometry_7ff4d36af7877ff952ef52a789e01191"
"50.07995","stops.geometry_7ff4d36af7877ff952ef52a789e01191"
"14.43812","stops.geometry_8092866be3ff35f6143ce91d58cf288c"
"50.08005","stops.geometry_8092866be3ff35f6143ce91d58cf288c"
"13.94928","stops.geometry_58f0892c1bb79fe061a5e6bffbb8b2c0"
"50.29657","stops.geometry_58f0892c1bb79fe061a5e6bffbb8b2c0"
"13.94909","stops.geometry_f62cef250bb45095a3423c27d04d2934"
"50.29665","stops.geometry_f62cef250bb45095a3423c27d04d2934"
"14.72208","stops.geometry_1d1fc420c1b6e7c4c3a39cf4c7303c9a"
"49.89568","stops.geometry_1d1fc420c1b6e7c4c3a39cf4c7303c9a"
"14.72341","stops.geometry_3bfaec55171d354ad8d8924d9919414e"
"49.89609","stops.geometry_3bfaec55171d354ad8d8924d9919414e"
"14.34083","stops.geometry_9b341a618fe730652373b64256ea3581"
"49.95105","stops.geometry_9b341a618fe730652373b64256ea3581"
"14.33237","stops.geometry_202fb3fc0b189dfd7bda228410b8fbd9"
"49.96297","stops.geometry_202fb3fc0b189dfd7bda228410b8fbd9"
"14.34234","stops.geometry_1c3a96d8b3241575bc7978f41a99b644"
"49.95641","stops.geometry_1c3a96d8b3241575bc7978f41a99b644"
"14.34233","stops.geometry_5811c1075c9f7d53cae5eb381c827b11"
"49.95642","stops.geometry_5811c1075c9f7d53cae5eb381c827b11"
"14.36679","stops.geometry_56a4e014fd09232e93900da9b7bfbc28"
"49.95966","stops.geometry_56a4e014fd09232e93900da9b7bfbc28"
"14.39987","stops.geometry_0fde678bd33f503fac55706da7c0561d"
"50.03798","stops.geometry_0fde678bd33f503fac55706da7c0561d"
"14.40005","stops.geometry_f6dd1298cdd1a97106d9c6a7668452bb"
"50.03785","stops.geometry_f6dd1298cdd1a97106d9c6a7668452bb"
"14.37148","stops.geometry_1ebaf9b05c63240256565356fb7c5123"
"49.95698","stops.geometry_1ebaf9b05c63240256565356fb7c5123"
"14.37161","stops.geometry_7887763d2d9bd8beaca4fd420e4fc872"
"49.95737","stops.geometry_7887763d2d9bd8beaca4fd420e4fc872"
"14.36815","stops.geometry_07c4fd02eaaf5bda02b2eb3852189f95"
"49.95327","stops.geometry_07c4fd02eaaf5bda02b2eb3852189f95"
"14.3683","stops.geometry_24e7b57b48af94dcf1b43d887e503b9b"
"49.95328","stops.geometry_24e7b57b48af94dcf1b43d887e503b9b"
"14.75747","stops.geometry_755cd81569db0cd125d3e9126ba2f39e"
"50.16286","stops.geometry_755cd81569db0cd125d3e9126ba2f39e"
"14.75764","stops.geometry_3639eaf30fd622b7a3488244d8f87338"
"50.16317","stops.geometry_3639eaf30fd622b7a3488244d8f87338"
"13.99946","stops.geometry_c60b2bc99c681c47d8cd43e8cc9609c4"
"49.55614","stops.geometry_c60b2bc99c681c47d8cd43e8cc9609c4"
"14.02392","stops.geometry_3281e86d2d0c142a7608fc0840335f1f"
"49.52956","stops.geometry_3281e86d2d0c142a7608fc0840335f1f"
"14.03443","stops.geometry_5a49c4bef23a727333989716ef398474"
"49.50988","stops.geometry_5a49c4bef23a727333989716ef398474"
