latitude,longitude,altitude,geometry,coordinates,@id,bus,highway,public_transport,name,ref,ref:PID,network,operator,wheelchair,official_status,railway,source,tram,name:de,shelter,direction,local_ref,tactile_paving,note,name:ru,name:cs,wikidata,wikipedia,colour,network:cs,network:en,network:ru,station,subway,transport,level,name:en,name:it,name:nl,alt_name:de,old_name,name:uk,railway:ref,train,uic_ref,bench,bin,destination,old_name:de,start_date,toilets:wheelchair,wheelchair:description,alt_name,layer,entrance,opening_hours,disused,covered,platforms,internet_access,bicycle,route_ref,name:tr,disused:public_transport,door,type,departures_board,amenity,official_name,description,fee,noexit,int_name,lines,access,public_transport:version,name:he,name:es,name:fi,name:fr,name:ja,name:zh,short_name,elevator,description:cs,description:en,bus_routes,capacity,stroller,website,name:ko,barrier,automatic_door,name:be,network:de,depth,name:1971-1990,alt_name:ru,name:1985-1990,check_date,name:1862-1919,name:1919-1940,name:1940-1945,name:1945-1952,name:1953-1990,name:1990-,name:de:1862-1919,name:de:1919-1940,name:de:1940-1945,ele,fixme
50.0585517,14.3744276,,Point,,node/4593230322,yes,bus_stop,platform,U Waltrovky,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0584483,14.3741522,,Point,,node/4593230323,yes,bus_stop,platform,U Waltrovky,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.054831,14.3643755,,Point,,node/4593230324,yes,bus_stop,platform,Vidoule,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0544572,14.3642138,,Point,,node/4593230325,yes,bus_stop,platform,Vidoule,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0565554,14.3710045,,Point,,node/4593230326,yes,bus_stop,platform,Nádraží Jinonice,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0562601,14.3709939,,Point,,node/4593230327,yes,bus_stop,platform,Nádraží Jinonice,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0559111,14.3752232,,Point,,node/4593230328,yes,bus_stop,platform,U Trezorky,,U3211Z2P,DPP,,,,,,,,yes,,B,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0557161,14.3759315,,Point,,node/4593230329,yes,bus_stop,platform,U Trezorky,,U3211Z1P,DPP,,,,,,,,yes,,A,,,,,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0546717,14.3715361,,Point,,node/4593266326,yes,bus_stop,platform,Jinonice,,,,,,,,,,Ninowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0546308,14.3699791,,Point,,node/4593266327,yes,bus_stop,platform,Jinonice,,,,,,,,,,Ninowitz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0544004,14.3700123,,Point,,node/4593266328,yes,bus_stop,platform,Jinonice,,,,,,,,,,Ninowitz,,,,,zastávka je používaná zřídka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.080518,14.404633,,Point,,node/4599701504,,,stop_position,Újezd,,,,,,,tram_stop,bing;cuzk,yes,Aujest,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0719167,14.4027497,,Point,,node/4599701596,yes,,stop_position,Anděl,,U1040Z2P,,,yes,,tram_stop,Bing,yes,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0609559,14.4092602,,Point,,node/4601813717,,,stop_position,Smíchovské nádraží,,U458Z2P,,,,,tram_stop,Bing,yes,,,,B,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0351492,14.3773194,,Point,,node/4602585894,,,stop_position,Chaplinovo náměstí,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0351161,14.3828993,,Point,,node/4602585903,,,stop_position,K Barrandovu,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0466126,14.4081352,,Point,,node/4602586006,yes,bus_stop,platform,Zlíchov,,,,,,,tram_stop,Bing,yes,Slichow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0363596,14.3890568,,Point,,node/4602586077,,,stop_position,Geologická,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0422616,14.4046568,,Point,,node/4602586078,,,stop_position,Hlubočepy,,,,,,,tram_stop,Bing,yes,Kohlfelden,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1689877,14.521317,,Point,,node/4652129090,yes,bus_stop,platform,K Teplárně,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1687407,14.5209628,,Point,,node/4652129091,yes,bus_stop,platform,K Teplárně,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1669904,14.5192324,,Point,,node/4652129092,yes,bus_stop,platform,Za Tratí,,U1034Z2P,,,,,,,,,no,,B,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1669797,14.5190893,,Point,,node/4652129093,yes,bus_stop,platform,Za Tratí,,U1034Z1P,,,,,,,,,no,,A,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.056349,14.4337825,,Point,,node/4664440917,,,,Pražského povstání,,,,,no,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0559212,14.5068386,,Point,,node/4668617472,yes,bus_stop,platform,Centrum Zahradní Město,,U890Z2P,,,,,,,,,,,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0563742,14.5062616,,Point,,node/4668617473,yes,bus_stop,platform,Centrum Zahradní Město,,U890Z1P,,,,,,,,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0531146,14.4941366,,Point,,node/4676176550,yes,bus_stop,platform,U Lípy,,,,DPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0530482,14.4944087,,Point,,node/4676176551,yes,bus_stop,platform,U Lípy,,,,DPP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0982851,14.4442729,,Point,,node/4680424686,,,stop_position,Pražská tržnice,U595Z2,,,,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0991934,14.4381247,,Point,,node/4680424742,,,stop_position,Vltavská,U100Z1,,,,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1318642,14.4537113,,Point,,node/4680784421,,,stop_position,Vozovna Kobylisy,U864Z55,,,,,,tram_stop,,yes,,,,,,Občasná / occasional,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1261708,14.4682651,,Point,,node/4680784428,yes,bus_stop,platform,Ládví,F,U78Z6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1261968,14.4688358,,Point,,node/4680784429,yes,bus_stop,platform,Ládví,E,U78Z5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0990261,14.437474,,Point,,node/4681752633,,,stop_position,Vltavská,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1076529,14.4486614,,Point,,node/4681752634,,,stop_position,Ortenovo náměstí,U521Z2,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1034143,14.4657345,,Point,,node/4681752640,,,stop_position,Libeňský most,U331Z2,,,,,,tram_stop,,yes,Liebener Brücke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.102022,14.4749797,,Point,,node/4681752644,,,stop_position,Palmovka,,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0609139,14.4093663,,Point,,node/4683654115,,,,"Smíchovské nádraží, metro B",,,,,,,subway_entrance,,,"Bahnhof Smichow, U-Bahn B",,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0960732,14.348459,,Point,,node/4685565554,,,platform,Nádraží Veleslavín,,,PID,cz:DPP,,,tram_stop,,yes,Bahnhof Weleslawin,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1236052,14.4528288,,Point,,node/4686502496,,elevator,,Kobylisy,,,,,yes,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1188196,14.4994075,,Point,,node/4688390949,,elevator,,Prosek,,,,,yes,,subway_entrance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1191187,14.4979618,,Point,,node/4688416869,yes,bus_stop,platform,Prosek (ul. Vysočanská),,,,,,,,,,Prossek,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1048543,14.4327777,,Point,,node/4690489335,,,stop_position,Výstaviště Holešovice,U532Z2,,,,,,tram_stop,cz:IPRPraha:ortofoto,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.099992,14.423985,,Point,,node/4690498451,,,stop_position,Letenské náměstí,U324Z1,,,,,,tram_stop,Bing;cuzk,yes,Sommerbergplatz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.09953,14.4292432,,Point,,node/4690498452,,,stop_position,Kamenická,U231Z1,,PID,cz:DPP,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0909354,14.4099508,,Point,,node/4691199472,,,stop_position,Malostranská,,,,,,,tram_stop,,yes,Kleinseite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0882,14.41532,,Point,,node/4691199476,yes,bus_stop,platform,Staroměstská,,U703Z1P,,,yes,,tram_stop,,yes,,,,A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0939995,14.4168415,,Point,,node/4691199630,,,stop_position,Čechův most,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0916457,14.4106242,,Point,,node/4691199631,,,stop_position,Malostranská,,,,,,,tram_stop,,yes,Kleinseite,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.104743,14.4828405,,Point,,node/4693261343,,,stop_position,Balabenka,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1067488,14.4885271,,Point,,node/4693261365,,,stop_position,Divadlo Gong,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,U Svobodárny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1089679,14.4949107,,Point,,node/4693261387,,,stop_position,Poliklinika Vysočany,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.1102663,14.4989862,,Point,,node/4693263093,,,stop_position,Nádraží Vysočany,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0952798,14.457059,,Point,,node/4693288449,,,stop_position,Urxova,,,,,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0976105,14.4644169,,Point,,node/4693288476,,,stop_position,Invalidovna,,,,,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0978398,14.4651381,,Point,,node/4693288477,,,stop_position,Invalidovna,,,,,,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0912354,14.4391502,,Point,,node/4693303158,,,stop_position,Florenc,,,,,,,tram_stop,Bing;cuzk,yes,Florenz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0914483,14.4400109,,Point,,node/4693303161,,,stop_position,Florenc,,,,,,,tram_stop,,yes,Florenz,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0905037,14.4278866,,Point,,node/4693347234,yes,bus_stop,stop_position,Dlouhá třída,,,,,,,tram_stop,Bing;cuzk,yes,Lange Gasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0917099,14.4275667,,Point,,node/4693347239,yes,bus_stop,stop_position,Dlouhá třída,,,,,,,tram_stop,Bing;cuzk,yes,Lange Gasse,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0888333,14.430041,,Point,,node/4693347257,yes,bus_stop,stop_position,Náměstí Republiky,,,,,,,tram_stop,Bing;cuzk,yes,Platz der Republik,,,,,,,,,,,,,,,,,,Republic Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0885324,14.4293374,,Point,,node/4693347258,yes,bus_stop,stop_position,Náměstí Republiky,,,,,,,tram_stop,Bing;cuzk,yes,Platz der Republik,,,,,,,,,,,,,,,,,,Republic Square,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0917939,14.4366369,,Point,,node/4693353051,,,stop_position,Těšnov,,,,,,,tram_stop,Bing;cuzk,yes,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.090362,14.4362137,,Point,,node/4693353079,yes,bus_stop,stop_position,Bílá labuť,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0901508,14.4354814,,Point,,node/4693353084,yes,bus_stop,stop_position,Bílá labuť,,,,,,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0941959,14.4520314,,Point,,node/4693361073,,,stop_position,Křižíkova,,,,,yes,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0938712,14.4506989,,Point,,node/4693361074,,,stop_position,Křižíkova,,,,,yes,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0928555,14.4461244,,Point,,node/4693361075,,,stop_position,Karlínské náměstí,,,,,yes,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0927048,14.4452974,,Point,,node/4693361076,,,stop_position,Karlínské náměstí,,,,,yes,,tram_stop,Bing;cuzk,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0553495,14.2899766,,Point,,node/4695522329,yes,bus_stop,platform,Zličín,6,U1141Z6,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0551299,14.2901918,,Point,,node/4695522330,yes,bus_stop,platform,Zličín,7,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0549152,14.2904076,,Point,,node/4695522331,yes,bus_stop,platform,Zličín,8,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0547068,14.2906115,,Point,,node/4695522332,yes,bus_stop,platform,Zličín,,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0552757,14.2897318,,Point,,node/4695522333,yes,bus_stop,stop_position,Zličín,,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0550649,14.2899307,,Point,,node/4695522334,yes,bus_stop,stop_position,Zličín,,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0548313,14.2901647,,Point,,node/4695522335,yes,bus_stop,stop_position,Zličín,,,,,,,,,,Slitschin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0757911,14.3233784,,Point,,node/4695882289,,,stop_position,Bílá Hora,,,,,,,tram_stop,,yes,Weißer Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.075552,14.3228837,,Point,,node/4695882294,,,stop_position,Bílá Hora,,,,,,,tram_stop,,yes,Weißer Berg,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0732546,14.4144981,,Point,,node/4696829591,,,platform,Palackého náměstí,,,,,,,tram_stop,Bing,yes,Palacký-Platz,,,,,,Блошиный рынок,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0719074,14.4141374,,Point,,node/4696829614,,,stop_position,Palackého náměstí (nábřeží),H,U237Z8P,,,yes,,tram_stop,Bing;cuzk,yes,Palacký-Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0723809,14.4072663,,Point,,node/4696978873,,,platform,Zborovská,,,,,no,,tram_stop,Bing,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.076188,14.4141243,,Point,,node/4696978879,yes,bus_stop,platform,Jiráskovo náměstí,,,,"Dopravní podnik hl. m. Prahy, a. s.",yes,,tram_stop,,yes,Jirásek-Platz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://ropid.cz/,,,,,,,,,,,,,,,,,,,,,
50.0763295,14.3336631,,Point,,node/4697400666,,,stop_position,Malý Břevnov,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0783029,14.341594,,Point,,node/4697401111,,,stop_position,Obora Hvězda,,,,,,,tram_stop,,yes,Wildpark Stern,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0760176,14.3318171,,Point,,node/4697401131,,,stop_position,Malý Břevnov,,,,,,,tram_stop,,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50.0816738,14.4044617,,Point,,node/4699488914,,,stop_position,Újezd,,,,,,,tram_stop,,yes,Aujest,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
